employee_id,persona,satisfaction_score,productivity_baseline,resistance_propensity,training_times_yr,digital_dexterity,collab_density,app_activation_rt,enps_score,email_vol_daily,meetings_per_week,teams_msg_daily,tickets_per_month,ticket_category,resolution_hrs,reopened_rate,support_dependency,frustration_level,app_crash_rate,avg_load_time_sec,session_duration_min,friction_level,dex_feedback,pulse_sat,logins_per_day,failed_logins_wk,lms_completion,assessment_score,time_to_complete_hr,churn_risk_flag,is_amplifier,gmm_cluster,PU_INITIAL,PEOU_INITIAL,resistance_weight,social_weight,threshold_awareness_to_interest,threshold_interest_to_trial,threshold_trial_to_adoption,is_amplifier_network
8a7929f2-1c50-4ab7-8e86-799684c540e2,Pragmatic Adopter,6.593,0.736,0.378,3,6.893,0.397,0.648,27.1,55.25,7.11,21.81,0,App Crash,12.86,0.41,0.0,0.283,0.278,4.31,41.1,0.268,3.67,2.39,6,1,0.736,68.8,2.21,0,0,0,5.996467471298203,6.386225408993629,0.38677266666666665,0.15894024138946133,1.12164,1.8694000000000002,3.3649200000000006,False
47c1a42e-c088-4968-abe5-b14c56e61e71,Pragmatic Adopter,5.569,0.658,0.56,2,5.823,0.407,0.503,7.5,51.58,10.54,26.64,3,Password Reset,8.68,0.68,0.3,0.372,0.135,3.69,37.7,0.264,2.11,1.27,1,2,0.626,85.5,8.35,0,0,0,4.458345599057992,4.707688959288055,0.38677266666666665,0.22554533411833969,1.12164,1.8694000000000002,3.3649200000000006,False
7b17c772-9915-4946-8cb2-5f0554c900c1,Pragmatic Adopter,5.396,0.639,0.499,2,6.057,0.393,0.569,14.1,35.63,7.31,26.89,4,Hardware,5.97,0.216,0.4,0.143,0.201,2.76,86.8,0.159,2.35,1.72,3,0,0.758,60.2,6.43,0,0,0,4.998528113040917,5.164383396007402,0.38677266666666665,0.19655784515749194,1.12164,1.8694000000000002,3.3649200000000006,False
6823978a-9e70-472f-86d0-1613cac70c1b,Pragmatic Adopter,4.149,0.645,0.67,3,5.608,0.364,0.52,2.4,53.17,7.28,17.05,2,Training Request,5.06,0.079,0.2,0.074,0.061,2.7,49.9,0.082,1.0,1.0,3,3,0.629,58.9,5.31,0,0,0,4.44657050338534,4.523777855700518,0.38677266666666665,0.20214483367677363,1.12164,1.8694000000000002,3.3649200000000006,False
903fca10-404e-43f6-bf8a-a5f8e5e6a406,Pragmatic Adopter,5.123,0.599,0.56,2,5.752,0.393,0.516,17.5,48.51,8.26,27.34,3,Hardware,1.09,0.254,0.3,0.123,0.18,2.02,22.2,0.136,1.79,1.61,6,1,0.522,70.5,7.93,0,0,0,3.7753900500441557,4.7044242651415304,0.38677266666666665,0.24462717103326467,1.12164,1.8694000000000002,3.3649200000000006,False
05382788-59dc-43a2-997f-8294f465810b,Pragmatic Adopter,7.792,0.654,0.456,3,6.343,0.395,0.6,42.8,34.66,10.18,25.76,2,VPN / Network,18.56,0.044,0.2,0.161,0.118,3.32,52.5,0.149,4.59,2.99,5,1,0.513,72.0,6.6,0,0,0,4.524580512216661,5.62240789330496,0.38677266666666665,0.21627906976744188,1.12164,1.8694000000000002,3.3649200000000006,False
4ba37fc5-8075-4de7-b66d-99801f12cb5c,Pragmatic Adopter,6.669,0.568,0.489,3,6.227,0.374,0.531,8.1,43.45,7.91,21.74,3,VPN / Network,2.43,0.119,0.3,0.072,0.114,1.94,48.3,0.09,1.71,1.32,9,1,0.623,62.6,5.99,0,0,0,3.9108036502796577,5.490006408473694,0.38677266666666665,0.22773594347954082,1.12164,1.8694000000000002,3.3649200000000006,False
99621387-f479-4c96-82d2-1e5e92873aba,Pragmatic Adopter,6.128,0.717,0.447,4,6.156,0.388,0.642,29.4,45.34,6.88,14.63,0,Access / Permissions,0.53,0.211,0.0,0.099,0.289,4.02,25.2,0.176,4.13,2.21,4,2,0.732,69.0,6.39,0,0,0,5.818369149249336,5.305611646494082,0.38677266666666665,0.16224727700912575,1.12164,1.8694000000000002,3.3649200000000006,False
b63030f9-072a-4a69-8fcd-ec364b9386fe,Pragmatic Adopter,6.673,0.665,0.463,3,6.747,0.395,0.519,34.9,34.46,9.16,23.06,3,Access / Permissions,3.26,0.26,0.3,0.142,0.114,3.73,46.6,0.142,4.25,2.19,3,0,0.573,87.0,5.23,0,0,0,4.424492198999117,6.263376177405899,0.38677266666666665,0.22023255813953488,1.12164,1.8694000000000002,3.3649200000000006,False
40da508f-b392-469c-adaf-a304b8d82f3e,Pragmatic Adopter,5.082,0.649,0.475,2,6.211,0.382,0.589,9.7,46.94,9.63,20.23,2,Training Request,11.84,0.385,0.2,0.264,0.091,3.7,50.5,0.196,2.92,1.47,5,0,0.713,67.7,3.94,1,0,0,5.027965852222548,5.375137540355248,0.38677266666666665,0.1899317044450987,1.12164,1.8694000000000002,3.3649200000000006,False
57a735a6-3f68-4e34-81ed-31b66bc8edc8,Pragmatic Adopter,5.968,0.588,0.559,3,5.767,0.423,0.578,19.5,59.01,10.29,24.77,5,VPN / Network,13.55,0.057,0.5,0.129,0.116,2.01,58.4,0.119,2.16,1.93,2,1,0.65,50.7,7.24,0,0,0,4.345010303208713,4.742391448919628,0.38677266666666665,0.23920606417427143,1.12164,1.8694000000000002,3.3649200000000006,False
ed8de417-8c79-4880-bedb-d904a595d2c9,Pragmatic Adopter,5.727,0.552,0.469,3,6.184,0.345,0.538,18.1,51.56,7.93,25.23,2,Training Request,0.06,0.172,0.2,0.078,0.072,3.07,13.6,0.091,2.68,1.87,6,1,0.701,52.8,5.69,0,0,0,4.053576685310568,5.421568745994705,0.38677266666666665,0.2051516043567854,1.12164,1.8694000000000002,3.3649200000000006,False
b97c111f-a6e0-4881-9ebd-da619445acee,Pragmatic Adopter,6.765,0.672,0.341,4,7.318,0.465,0.639,44.9,43.13,8.95,28.6,1,Password Reset,8.15,0.118,0.1,0.115,0.098,2.85,52.4,0.116,4.86,2.55,1,1,0.611,95.0,3.16,0,0,0,5.117750956726523,7.1829316953435765,0.38677266666666665,0.2270245805122167,1.12164,1.8694000000000002,3.3649200000000006,False
4f9580c8-14fe-4e0b-bf4a-7035cd1b06ec,Pragmatic Adopter,5.781,0.641,0.498,2,6.046,0.368,0.556,14.8,40.03,9.58,16.69,1,Software Install,1.73,0.303,0.1,0.149,0.042,3.29,64.6,0.12,2.43,1.79,3,1,0.658,88.0,6.56,0,0,0,4.661465999411245,5.1801022937499255,0.38677266666666665,0.19645805122166618,1.12164,1.8694000000000002,3.3649200000000006,False
c55a316b-d18b-4e47-a047-0a98a263d5ba,Pragmatic Adopter,6.711,0.697,0.417,3,6.683,0.473,0.673,47.8,44.3,8.36,32.69,0,Password Reset,0.18,0.071,0.0,0.033,0.075,3.68,72.2,0.076,6.01,2.71,3,0,0.734,67.2,5.86,1,0,0,5.813953488372094,6.2186377761387135,0.38677266666666665,0.19799999999999998,1.12164,1.8694000000000002,3.3649200000000006,False
688ed98b-5a30-4b38-8cef-072f2be2c344,Pragmatic Adopter,7.244,0.622,0.383,4,6.692,0.491,0.608,49.0,35.17,10.64,26.48,2,Software Install,7.61,0.045,0.2,0.078,0.008,2.74,22.4,0.069,6.14,2.96,4,1,0.638,80.9,8.35,0,0,0,4.692375625551957,6.238709599409937,0.38677266666666665,0.26060435678539895,1.12164,1.8694000000000002,3.3649200000000006,False
c029525f-712a-4f04-8f9c-caca062584bb,Pragmatic Adopter,6.598,0.73,0.4,3,6.016,0.416,0.659,24.9,38.66,9.3,25.57,0,Hardware,9.02,0.163,0.0,0.142,0.004,2.77,39.7,0.1,3.27,1.67,5,3,0.588,74.9,6.2,0,0,0,5.565204592287312,5.14987364424507,0.38677266666666665,0.18448748896084782,1.12164,1.8694000000000002,3.3649200000000006,False
69647b86-c9c3-4985-9a7a-73a587de7fe8,Pragmatic Adopter,5.617,0.625,0.401,4,7.178,0.408,0.561,24.8,28.27,11.77,31.58,3,Access / Permissions,3.82,0.027,0.3,0.041,0.243,3.81,41.2,0.132,3.58,1.96,2,0,0.458,86.0,4.03,0,0,0,3.9770385634383274,6.949324691970062,0.38677266666666665,0.24573682661171622,1.12164,1.8694000000000002,3.3649200000000006,False
15734eb6-414b-48b0-b367-4df3f3b92855,Pragmatic Adopter,5.707,0.646,0.401,3,6.435,0.446,0.594,7.7,45.04,9.84,23.59,1,Hardware,4.09,0.24,0.1,0.139,0.051,2.18,52.8,0.107,1.78,1.11,9,1,0.694,60.2,3.11,0,0,0,4.972034147777451,5.802570644353891,0.38677266666666665,0.2242472770091257,1.12164,1.8694000000000002,3.3649200000000006,False
617e69af-2858-4c22-a4de-bf9bf9d575e2,Pragmatic Adopter,5.678,0.667,0.431,3,6.431,0.373,0.593,22.3,39.64,4.15,27.17,2,App Crash,7.53,0.249,0.2,0.17,0.108,2.53,39.4,0.142,2.58,1.8,6,0,0.563,60.5,7.7,0,0,0,4.736532234324404,5.766659008742127,0.38677266666666665,0.19632734765969972,1.12164,1.8694000000000002,3.3649200000000006,False
707cdde1-154c-4ca4-983e-9c35b531710c,Pragmatic Adopter,5.393,0.512,0.509,2,5.301,0.396,0.622,11.5,46.33,7.2,22.85,1,VPN / Network,10.65,0.179,0.1,0.162,0.14,3.21,30.6,0.155,2.04,1.47,8,1,0.588,86.5,5.7,0,0,0,3.79746835443038,3.9794203354170947,0.38677266666666665,0.24562025316455696,1.12164,1.8694000000000002,3.3649200000000006,False
4db0aa5f-83a0-492f-a37d-e993c3636a95,Pragmatic Adopter,6.287,0.788,0.467,3,6.472,0.423,0.601,28.2,42.84,4.76,26.2,0,Hardware,10.31,0.132,0.0,0.138,0.173,4.01,45.5,0.161,3.33,2.29,2,2,0.533,55.6,4.5,0,0,0,5.574035914041802,5.815024847949894,0.38677266666666665,0.1872182808360318,1.12164,1.8694000000000002,3.3649200000000006,False
d98a1d4f-cad5-4ee3-a275-910e3bf3b3a6,Pragmatic Adopter,5.819,0.637,0.524,3,5.994,0.423,0.632,20.6,34.92,6.72,27.81,2,VPN / Network,4.93,0.206,0.2,0.13,0.13,2.33,36.6,0.128,2.83,1.98,11,0,0.617,72.8,4.72,0,0,0,4.846923756255518,5.09159280799971,0.38677266666666665,0.21797512511039158,1.12164,1.8694000000000002,3.3649200000000006,False
a35fcd50-2f3e-4c05-8658-05ceefe0e57a,Pragmatic Adopter,4.698,0.603,0.56,3,5.862,0.403,0.581,13.1,43.4,7.26,27.29,2,Access / Permissions,19.53,0.212,0.2,0.244,0.35,4.81,51.0,0.275,1.84,1.06,9,1,0.85,71.5,7.75,0,0,0,5.057403591404181,4.759682236436405,0.38677266666666665,0.19918663526641153,1.12164,1.8694000000000002,3.3649200000000006,False
c42a003a-e835-4299-94fd-762ab0abc80a,Pragmatic Adopter,6.33,0.645,0.322,4,6.485,0.441,0.655,33.8,37.01,9.74,14.44,0,App Crash,21.26,0.336,0.0,0.314,0.035,1.98,29.0,0.187,4.11,2.49,4,2,0.675,80.6,6.51,0,0,0,5.178098322048866,5.81345295817564,0.38677266666666665,0.21264586399764498,1.12164,1.8694000000000002,3.3649200000000006,False
77aeb349-8abf-487e-a4e6-771aa873d8e1,Pragmatic Adopter,5.245,0.514,0.562,3,5.255,0.418,0.58,7.8,53.59,7.12,19.93,3,App Crash,0.83,0.401,0.3,0.187,0.065,4.6,25.6,0.159,1.83,1.36,5,2,0.576,73.5,7.45,0,0,0,3.5914041801589636,3.903727797056939,0.38677266666666665,0.26787930526935533,1.12164,1.8694000000000002,3.3649200000000006,False
d1a6c14b-a4ad-48d8-9879-13bfb1bd907e,Pragmatic Adopter,6.248,0.688,0.412,4,6.397,0.439,0.629,32.1,36.1,10.79,27.86,0,VPN / Network,8.61,0.362,0.0,0.229,0.202,4.28,63.0,0.218,4.17,2.17,5,1,0.594,70.5,6.17,0,0,0,5.141301148071827,5.648888190271212,0.38677266666666665,0.21329687959964677,1.12164,1.8694000000000002,3.3649200000000006,False
da4a711c-a258-42a1-a3eb-c3b6fba717b1,Pragmatic Adopter,5.685,0.723,0.428,4,7.009,0.42,0.607,17.8,38.71,6.66,24.49,4,Access / Permissions,3.04,0.404,0.4,0.205,0.041,1.91,78.4,0.134,2.72,1.53,12,0,0.496,67.8,4.55,0,0,0,5.013246982631734,6.6819825157491275,0.38677266666666665,0.20944362672946717,1.12164,1.8694000000000002,3.3649200000000006,False
6f301a19-c4ef-4cce-8762-67179505ee96,Pragmatic Adopter,5.233,0.551,0.517,3,5.916,0.372,0.557,15.1,34.9,7.42,21.75,2,Software Install,2.73,0.259,0.2,0.137,0.143,1.73,71.2,0.129,3.02,1.59,3,0,0.527,61.1,8.48,0,0,0,3.6178981454224317,4.968139003421883,0.38677266666666665,0.23741418899028555,1.12164,1.8694000000000002,3.3649200000000006,False
3cd66cd8-004b-4c06-8660-cd0067ca8453,Pragmatic Adopter,5.763,0.565,0.514,2,5.361,0.341,0.578,8.2,34.3,5.52,24.54,2,VPN / Network,6.13,0.126,0.2,0.104,0.085,3.85,40.8,0.116,2.62,1.38,2,2,0.511,70.2,5.21,0,0,0,3.7665587282896675,4.1067434071315425,0.38677266666666665,0.21256034736532237,1.12164,1.8694000000000002,3.3649200000000006,False
3b71ff66-df10-4fab-92b8-1005a1551b75,Pragmatic Adopter,5.459,0.565,0.414,3,6.236,0.39,0.572,13.4,42.21,10.89,16.48,0,Hardware,0.28,0.338,0.0,0.154,0.129,2.86,58.9,0.144,2.05,1.61,6,0,0.667,84.8,7.01,1,0,0,4.199293494259639,5.458447698390627,0.38677266666666665,0.22622755372387407,1.12164,1.8694000000000002,3.3649200000000006,False
40132c59-8b99-4864-a498-abb7c06246a9,Pragmatic Adopter,5.884,0.667,0.394,2,6.825,0.449,0.624,34.5,33.28,11.16,25.93,0,VPN / Network,2.96,0.383,0.0,0.195,0.03,2.29,31.0,0.129,4.5,2.34,4,0,0.685,68.9,7.43,0,0,0,5.232558139534884,6.396986808217358,0.38677266666666665,0.2140581395348837,1.12164,1.8694000000000002,3.3649200000000006,False
41b5aa5e-b449-45e7-a584-68eea5759fd5,Pragmatic Adopter,6.936,0.689,0.445,3,6.428,0.436,0.598,31.3,40.68,7.74,23.86,0,Access / Permissions,9.55,0.319,0.0,0.216,0.22,4.83,50.1,0.223,4.66,1.75,3,1,0.648,87.5,5.81,0,0,0,5.170738887253457,5.693384762342358,0.38677266666666665,0.21055578451574924,1.12164,1.8694000000000002,3.3649200000000006,False
d9fe5402-7f50-4eca-9938-91c1290271b0,Pragmatic Adopter,5.653,0.632,0.479,3,6.491,0.335,0.552,9.7,45.01,5.04,22.43,2,Software Install,1.2,0.306,0.2,0.147,0.032,2.13,32.7,0.104,2.27,1.29,2,1,0.677,80.0,4.13,0,0,0,4.633500147188696,5.893135678270436,0.38677266666666665,0.17977774506917868,1.12164,1.8694000000000002,3.3649200000000006,False
5443eee9-288e-4bb7-ab27-35c6da6d5a47,Pragmatic Adopter,5.577,0.629,0.5,3,6.295,0.401,0.55,7.0,39.03,7.58,21.11,5,Software Install,2.97,0.139,0.5,0.085,0.036,2.55,62.1,0.079,1.91,1.04,2,1,0.563,77.2,4.78,0,0,0,4.267000294377393,5.606205337170356,0.38677266666666665,0.22989328819546653,1.12164,1.8694000000000002,3.3649200000000006,False
6163aa48-0def-40b0-a900-0c41ebe505d1,Pragmatic Adopter,6.219,0.579,0.388,4,6.441,0.419,0.714,46.8,26.58,8.46,23.16,1,Access / Permissions,12.42,0.305,0.1,0.232,0.07,2.65,60.0,0.164,4.48,3.28,1,0,0.525,70.2,6.82,0,0,0,4.511333529584926,5.763757058389659,0.38677266666666665,0.22997512511039161,1.12164,1.8694000000000002,3.3649200000000006,False
2accb200-07d0-4810-ae6c-3d657d3d5e96,Pragmatic Adopter,5.865,0.705,0.395,4,6.302,0.383,0.654,37.0,51.34,6.73,20.63,3,VPN / Network,2.51,0.077,0.3,0.054,0.288,0.68,75.2,0.12,4.11,2.49,3,0,0.525,65.1,6.6,0,0,0,5.173682661171622,5.582506075958551,0.38677266666666665,0.1848479540771269,1.12164,1.8694000000000002,3.3649200000000006,False
89391e3a-249e-4b60-8061-03da593d1564,Pragmatic Adopter,5.843,0.588,0.399,2,6.004,0.434,0.646,17.1,43.87,12.7,20.38,0,VPN / Network,2.21,0.383,0.0,0.189,0.047,3.28,38.3,0.141,2.37,1.83,2,0,0.52,90.5,7.75,0,0,0,4.262584633500147,5.096308477322467,0.38677266666666665,0.2490038269060936,1.12164,1.8694000000000002,3.3649200000000006,False
51d788d1-41dd-4874-b20a-1f13b0353939,Pragmatic Adopter,5.405,0.547,0.429,3,6.428,0.4,0.575,21.4,43.95,11.65,30.94,2,Software Install,2.72,0.134,0.2,0.081,0.173,2.38,67.3,0.116,3.48,1.98,2,0,0.676,80.7,7.51,0,0,0,4.106564615837504,5.783949796258901,0.38677266666666665,0.23573741536649984,1.12164,1.8694000000000002,3.3649200000000006,False
8d4fff6e-0845-4a4c-8903-7032421104ed,Pragmatic Adopter,5.621,0.633,0.424,2,6.622,0.363,0.591,29.9,40.38,4.5,14.07,1,Software Install,3.29,0.053,0.1,0.049,0.024,3.93,50.1,0.071,3.4,2.26,7,1,0.841,70.5,4.37,1,0,0,5.29584927877539,6.1269845108399945,0.38677266666666665,0.17076067118045335,1.12164,1.8694000000000002,3.3649200000000006,False
f1e5406e-edfa-4904-88ab-bc8e3eba7916,Pragmatic Adopter,5.279,0.728,0.475,3,5.953,0.386,0.661,29.8,47.68,5.69,14.17,0,App Crash,4.71,0.45,0.0,0.238,0.132,4.05,43.2,0.199,3.65,2.11,5,3,0.535,90.7,7.97,0,0,0,5.4032970267883424,4.967050772039709,0.38677266666666665,0.17743273476596996,1.12164,1.8694000000000002,3.3649200000000006,False
fd4cbcfb-e2d3-47cf-a6ca-56e711735767,Pragmatic Adopter,4.873,0.589,0.512,2,5.902,0.423,0.605,14.3,48.57,8.92,25.91,1,Password Reset,9.42,0.353,0.1,0.231,0.083,3.41,47.4,0.174,2.62,1.46,5,2,0.606,78.9,4.26,0,0,0,4.342066529290549,4.9080444482062315,0.38677266666666665,0.23933058581100977,1.12164,1.8694000000000002,3.3649200000000006,False
e424275d-28c4-454d-acf4-146cf2c55273,Pragmatic Adopter,5.941,0.671,0.478,3,6.25,0.423,0.566,16.2,49.27,5.86,15.9,3,Access / Permissions,2.91,0.267,0.3,0.143,0.315,3.42,69.2,0.2,2.15,1.24,6,1,0.66,56.4,6.69,0,0,0,4.932293199882248,5.43305563280655,0.38677266666666665,0.21436399764498087,1.12164,1.8694000000000002,3.3649200000000006,False
a042ed95-23c1-4764-a8b1-72a2447c06bb,Pragmatic Adopter,6.546,0.697,0.518,3,6.556,0.449,0.626,31.2,43.88,8.37,11.98,4,Hardware,8.01,0.242,0.4,0.17,0.02,3.35,39.9,0.125,3.92,2.28,2,1,0.612,67.3,9.43,0,0,0,5.2472770091257,5.977534067687992,0.38677266666666665,0.2133972622902561,1.12164,1.8694000000000002,3.3649200000000006,False
8e3dfc0c-603c-45c5-a717-1e0459374e03,Pragmatic Adopter,5.343,0.616,0.508,2,5.629,0.378,0.569,9.5,32.37,8.02,27.07,2,Password Reset,4.71,0.137,0.2,0.098,0.033,2.57,40.7,0.084,1.91,1.44,7,1,0.673,80.0,6.27,0,0,0,4.579040329702679,4.555094736587548,0.38677266666666665,0.20491227553723873,1.12164,1.8694000000000002,3.3649200000000006,False
8a52246a-0f0b-4457-b9e6-80ff37d5db88,Pragmatic Adopter,6.638,0.646,0.456,4,7.197,0.396,0.612,40.3,44.84,7.92,28.3,2,App Crash,1.88,0.302,0.2,0.15,0.028,2.65,8.9,0.11,4.98,2.6,3,0,0.582,88.6,3.13,0,0,0,4.721813364733588,6.997811445775848,0.38677266666666665,0.20901619075654992,1.12164,1.8694000000000002,3.3649200000000006,False
cc732d6a-186c-4da2-95d8-b17d05cb93f7,Pragmatic Adopter,5.013,0.709,0.497,3,6.47,0.398,0.624,4.2,43.87,10.04,15.46,1,App Crash,5.73,0.097,0.1,0.088,0.041,4.39,39.6,0.1,1.64,1.2,0,0,0.572,98.0,5.31,0,0,0,5.209007948189576,5.863511601755679,0.38677266666666665,0.19068148366205484,1.12164,1.8694000000000002,3.3649200000000006,False
fb839a7c-189b-48df-a402-5829dfba3245,Pragmatic Adopter,5.464,0.668,0.315,3,6.514,0.45,0.618,23.0,38.16,11.61,13.02,0,Password Reset,4.84,0.033,0.0,0.052,0.081,3.86,46.2,0.089,3.32,1.68,9,0,0.622,72.3,9.06,1,0,0,5.027965852222548,5.9419851758702835,0.38677266666666665,0.22374153664998536,1.12164,1.8694000000000002,3.3649200000000006,False
f4bac08d-3d11-4672-be01-fb149da36ba3,Pragmatic Adopter,5.894,0.645,0.418,3,6.637,0.358,0.561,39.5,36.39,8.79,15.91,1,Software Install,3.73,0.36,0.1,0.191,0.114,3.39,29.8,0.163,4.63,2.52,4,0,0.673,78.8,5.49,1,0,0,4.757138651751546,6.072693856329273,0.38677266666666665,0.18769443626729462,1.12164,1.8694000000000002,3.3649200000000006,False
16ab8e36-63ea-4c48-91a0-3b5caea54e63,Pragmatic Adopter,4.928,0.63,0.473,3,6.373,0.373,0.587,21.7,45.8,5.58,18.5,2,VPN / Network,0.27,0.324,0.2,0.148,0.173,3.74,25.9,0.163,2.28,1.74,4,1,0.768,65.3,7.79,0,0,0,5.041212834854284,5.657714955926628,0.38677266666666665,0.18496276125993522,1.12164,1.8694000000000002,3.3649200000000006,False
d15778c8-0134-4b5b-ade8-1cf973610586,Pragmatic Adopter,5.653,0.64,0.598,2,6.556,0.383,0.486,20.2,41.47,8.29,31.57,3,App Crash,1.11,0.41,0.3,0.193,0.051,3.15,12.4,0.143,2.87,1.94,4,0,0.678,62.2,4.37,0,0,0,4.403885781571976,5.962298828337546,0.38677266666666665,0.21433117456579334,1.12164,1.8694000000000002,3.3649200000000006,False
466de5be-b796-4548-bfee-33c8ae8c3dde,Pragmatic Adopter,5.768,0.671,0.441,4,5.943,0.404,0.628,21.6,39.27,6.83,19.85,3,App Crash,1.69,0.425,0.3,0.204,0.101,3.37,32.6,0.166,2.96,1.87,2,2,0.615,53.5,5.27,0,0,0,5.073594347954077,4.979263146439669,0.38677266666666665,0.1990267883426553,1.12164,1.8694000000000002,3.3649200000000006,False
db3144db-ec29-4e84-b3c5-782d3589f1d1,Pragmatic Adopter,5.218,0.555,0.414,3,6.338,0.414,0.573,23.6,53.71,11.98,26.16,2,VPN / Network,1.62,0.082,0.2,0.049,0.283,3.74,64.7,0.147,3.43,1.82,2,0,0.723,76.3,5.48,1,0,0,4.2949661465999425,5.616241248805967,0.38677266666666665,0.23618840153076237,1.12164,1.8694000000000002,3.3649200000000006,False
dafad5e3-8b87-4461-aab7-e9bc6dffe92f,Pragmatic Adopter,6.746,0.669,0.314,3,5.41,0.416,0.678,38.6,46.7,9.39,25.61,0,Hardware,4.96,0.186,0.0,0.122,0.342,1.33,18.3,0.177,4.31,2.51,4,1,0.74,85.9,8.73,0,0,0,5.64763026199588,4.132135472715621,0.38677266666666665,0.1810585811009714,1.12164,1.8694000000000002,3.3649200000000006,False
f2104919-1312-486e-8ae3-3d44d2ab9414,Pragmatic Adopter,5.444,0.668,0.497,3,6.691,0.384,0.549,20.5,45.04,8.81,28.61,3,Hardware,0.09,0.203,0.3,0.092,0.019,4.02,54.6,0.092,2.86,1.61,10,1,0.61,80.5,5.34,0,0,0,4.687959964674713,6.217670459354558,0.38677266666666665,0.20398233735649104,1.12164,1.8694000000000002,3.3649200000000006,False
f93381e1-558e-4eec-96df-e36089f31147,Pragmatic Adopter,5.716,0.645,0.489,3,6.041,0.407,0.585,30.0,50.53,9.3,18.87,2,App Crash,7.71,0.259,0.2,0.175,0.031,3.95,56.1,0.136,3.73,2.13,5,3,0.625,73.0,2.97,0,0,0,4.721813364733588,5.158700409900487,0.38677266666666665,0.21482219605534295,1.12164,1.8694000000000002,3.3649200000000006,False
e57cbab8-2d5a-47e6-a8a8-66461f0db184,Pragmatic Adopter,4.966,0.646,0.44,4,5.974,0.38,0.619,27.8,44.31,7.92,21.95,1,Hardware,1.46,0.142,0.1,0.075,0.033,2.5,81.2,0.072,3.22,2.23,1,1,0.597,85.5,9.37,0,0,0,4.796879599646749,5.107553534938274,0.38677266666666665,0.19771857521342356,1.12164,1.8694000000000002,3.3649200000000006,False
f0a32152-1801-4151-8573-8d0362c020b8,Pragmatic Adopter,5.002,0.578,0.543,3,5.489,0.401,0.512,-1.4,37.07,10.5,20.9,2,Software Install,2.29,0.34,0.2,0.17,0.15,4.32,58.6,0.173,1.0,1.0,4,3,0.722,100.0,6.14,1,0,0,4.1919340594642325,4.259700373626107,0.38677266666666665,0.23290344421548428,1.12164,1.8694000000000002,3.3649200000000006,False
31b97243-e519-4a86-9867-6c59b534e5b9,Pragmatic Adopter,5.243,0.58,0.483,4,6.439,0.417,0.565,19.9,39.27,6.86,24.69,3,Access / Permissions,3.73,0.32,0.3,0.173,0.098,1.2,57.3,0.128,2.94,1.78,4,0,0.647,62.9,6.78,0,0,0,4.219899911686782,5.791083757542048,0.38677266666666665,0.2410301736826612,1.12164,1.8694000000000002,3.3649200000000006,False
82ce0691-4bd2-4bd8-b651-548b7c4bd940,Pragmatic Adopter,6.647,0.723,0.389,5,7.37,0.468,0.664,55.2,47.12,9.92,28.08,1,App Crash,0.97,0.186,0.1,0.091,0.048,3.52,47.9,0.095,6.37,3.06,6,1,0.499,45.3,3.39,1,0,0,5.273770974389166,7.2824444095135625,0.38677266666666665,0.22118751839858705,1.12164,1.8694000000000002,3.3649200000000006,False
bc5c02f0-b97e-4168-9dea-1a62dd7b912f,Pragmatic Adopter,5.83,0.774,0.391,2,5.868,0.396,0.612,11.1,46.37,11.18,32.89,2,Access / Permissions,10.83,0.014,0.2,0.089,0.08,3.24,42.0,0.101,1.75,1.18,4,1,0.681,75.8,6.19,0,0,0,5.955254636443921,4.916387555469573,0.38677266666666665,0.16017191639682074,1.12164,1.8694000000000002,3.3649200000000006,False
6c4178a2-36b2-4983-879c-80ba9f4e28d4,Pragmatic Adopter,5.722,0.57,0.509,3,6.141,0.399,0.593,18.3,45.12,6.37,20.05,4,VPN / Network,0.49,0.16,0.4,0.076,0.304,2.92,55.6,0.158,2.56,2.1,3,0,0.789,83.9,5.83,0,0,0,4.687959964674713,5.297268539230743,0.38677266666666665,0.21195039740947896,1.12164,1.8694000000000002,3.3649200000000006,False
a8e069e2-f8ef-4baa-a3f8-7d18393e78d0,Pragmatic Adopter,4.804,0.653,0.448,4,5.798,0.366,0.634,9.7,34.04,8.68,22.71,2,Software Install,2.98,0.462,0.2,0.231,0.018,3.22,62.0,0.153,2.2,1.64,3,4,0.797,55.0,4.35,0,0,0,5.503385340005887,4.762342357592832,0.38677266666666665,0.1645760965557845,1.12164,1.8694000000000002,3.3649200000000006,False
bf68c7c0-8b1c-4556-aaf9-d8bd05f6dd08,Pragmatic Adopter,6.827,0.676,0.352,4,6.805,0.466,0.696,46.1,47.69,8.83,26.33,0,VPN / Network,7.49,0.255,0.0,0.172,0.102,3.72,44.7,0.154,5.52,2.72,3,0,0.592,81.2,6.8,0,0,0,5.342949661465999,6.344388958078911,0.38677266666666665,0.21701854577568447,1.12164,1.8694000000000002,3.3649200000000006,False
93d0e619-c313-489e-8c2e-87c0c015658b,Pragmatic Adopter,4.933,0.704,0.419,3,6.719,0.408,0.626,29.7,41.54,5.85,25.06,2,Software Install,4.06,0.386,0.2,0.205,0.064,1.57,62.7,0.137,3.77,2.13,2,3,0.57,68.3,3.24,0,0,0,5.175154548130703,6.223595274657509,0.38677266666666665,0.19685369443626732,1.12164,1.8694000000000002,3.3649200000000006,False
