employee_id,persona,satisfaction_score,productivity_baseline,resistance_propensity,training_times_yr,digital_dexterity,collab_density,app_activation_rt,enps_score,email_vol_daily,meetings_per_week,teams_msg_daily,tickets_per_month,ticket_category,resolution_hrs,reopened_rate,support_dependency,frustration_level,app_crash_rate,avg_load_time_sec,session_duration_min,friction_level,dex_feedback,pulse_sat,logins_per_day,failed_logins_wk,lms_completion,assessment_score,time_to_complete_hr,churn_risk_flag,is_amplifier,gmm_cluster
0f57dca2-3777-4aff-84c5-1810f4d699e9,Pragmatic Adopter,6.072,0.681,0.437,3,6.372,0.42,0.653,23.9,40.72,6.47,25.02,0,Hardware,0.17,0.144,0.0,0.066,0.113,3.24,18.2,0.099,2.63,2.36,4,1,0.564,82.9,5.96,0,0,0
68c46950-756a-4b78-bee1-730836a1d242,Pragmatic Adopter,6.979,0.775,0.465,4,7.041,0.438,0.638,33.5,40.13,7.96,28.97,3,VPN / Network,0.8,0.28,0.3,0.132,0.164,2.14,54.6,0.137,4.04,2.16,9,1,0.828,68.5,5.53,0,0,0
66b59e3d-00fb-4447-82b1-e0b6dbcc7074,Pragmatic Adopter,6.2,0.663,0.444,4,6.198,0.423,0.562,12.2,48.67,6.25,26.41,1,Access / Permissions,5.89,0.164,0.1,0.119,0.191,4.37,29.4,0.16,2.34,1.59,1,3,0.64,61.1,5.85,1,0,0
b033f0eb-6400-45c9-9206-9076da29c174,Pragmatic Adopter,6.812,0.737,0.361,3,6.419,0.436,0.683,32.9,38.25,6.69,30.22,1,VPN / Network,0.86,0.119,0.1,0.06,0.111,4.04,59.9,0.104,4.34,2.17,5,0,0.726,69.8,6.53,1,0,0
fd8987cb-6878-4e6c-9059-8bd7ce11b03c,Pragmatic Adopter,5.527,0.61,0.489,3,6.306,0.395,0.623,22.1,43.81,8.96,19.44,0,Password Reset,3.73,0.34,0.0,0.181,0.041,1.82,45.2,0.121,3.24,1.85,5,1,0.733,69.2,5.5,0,0,0
64ea205a-4680-4fb9-849d-c04493241988,Pragmatic Adopter,4.795,0.495,0.585,2,5.509,0.368,0.478,-4.9,41.09,6.05,21.06,3,Hardware,0.67,0.092,0.3,0.046,0.109,2.91,46.7,0.085,1.0,1.2,3,1,0.816,71.0,6.33,0,0,0
35815104-c2cf-4a9f-ae59-606e1d7379df,Pragmatic Adopter,6.257,0.652,0.365,3,6.075,0.417,0.673,41.4,64.51,7.09,21.0,1,Password Reset,10.81,0.099,0.1,0.127,0.415,2.11,54.4,0.209,5.16,2.76,1,2,0.519,65.1,5.56,0,0,0
b8ed4b95-3fd5-48c6-84e8-d855ad5622e1,Pragmatic Adopter,6.072,0.686,0.463,4,6.445,0.388,0.621,15.2,45.42,5.86,21.07,0,Hardware,2.07,0.144,0.0,0.081,0.036,0.63,48.0,0.057,2.41,1.76,4,1,0.464,76.0,4.57,0,0,0
739342bf-1d32-46f7-ac73-b621fef32bd5,Pragmatic Adopter,6.943,0.718,0.311,3,7.203,0.416,0.638,54.7,34.01,9.32,14.16,0,Password Reset,8.22,0.377,0.0,0.232,0.207,2.09,69.5,0.199,6.13,3.2,3,3,0.812,86.2,4.14,0,0,0
ea88ab2b-2ef2-4d72-b18c-6abffb44dafd,Pragmatic Adopter,5.336,0.691,0.512,3,5.986,0.424,0.54,9.9,54.27,7.28,22.82,4,Software Install,14.9,0.221,0.4,0.213,0.104,3.29,67.0,0.171,2.29,1.94,11,2,0.698,58.0,7.78,0,0,0
12937453-e39a-4010-bb80-c58d288e28ec,Pragmatic Adopter,6.235,0.733,0.348,5,6.87,0.424,0.719,42.3,49.3,3.57,25.96,2,Hardware,0.02,0.149,0.2,0.067,0.37,3.72,22.5,0.182,4.96,2.5,3,0,0.653,77.0,6.77,1,0,0
e007d1c3-27d8-4c22-93ef-2857c56c122f,Pragmatic Adopter,5.64,0.642,0.416,2,6.208,0.397,0.609,24.3,42.31,11.27,18.6,2,Training Request,3.02,0.033,0.2,0.038,0.115,2.91,39.3,0.083,3.67,1.66,4,0,0.627,82.6,7.36,0,0,0
5c94eff2-a52b-4fe9-9b32-fc0c18b69863,Pragmatic Adopter,5.394,0.632,0.476,2,5.978,0.357,0.602,26.9,38.94,10.03,17.43,3,Software Install,0.14,0.108,0.3,0.05,0.11,4.44,55.4,0.102,3.78,2.42,2,0,0.609,67.2,5.81,0,0,0
6ed955d9-17ca-4e6d-b20b-c38d92d6fc7a,Pragmatic Adopter,4.758,0.587,0.497,3,5.714,0.366,0.509,-0.3,32.72,3.97,21.32,3,Access / Permissions,13.12,0.279,0.3,0.226,0.063,4.13,26.9,0.173,1.0,1.0,2,2,0.726,85.8,6.14,1,0,0
d45e3d03-f543-4e0e-80e4-ad55fb2cd1a3,Pragmatic Adopter,5.216,0.638,0.511,3,5.631,0.41,0.575,8.4,45.01,9.47,25.92,1,Password Reset,4.36,0.1,0.1,0.078,0.244,3.09,16.9,0.143,1.23,1.42,5,2,0.496,71.3,5.53,1,0,0
772c159c-2690-4ae1-9661-acd78f4c0227,Pragmatic Adopter,5.717,0.674,0.57,3,5.974,0.428,0.57,14.2,37.27,11.05,16.62,0,Hardware,0.49,0.272,0.0,0.126,0.091,2.97,29.8,0.12,2.28,1.91,4,0,0.688,59.6,7.54,0,0,0
ee594726-b92c-4780-8cb0-34e4a06dd2ce,Pragmatic Adopter,5.752,0.674,0.421,4,6.227,0.432,0.616,31.4,35.84,7.63,33.68,3,App Crash,0.52,0.353,0.3,0.163,0.085,3.54,40.2,0.142,3.36,2.34,3,3,0.743,58.0,5.28,0,0,0
bbd7f683-020e-41e9-9d5f-6990e124a030,Pragmatic Adopter,6.404,0.672,0.488,5,5.994,0.429,0.634,24.6,47.43,8.3,15.5,2,Password Reset,2.62,0.153,0.2,0.089,0.201,3.18,5.0,0.137,3.25,2.43,4,2,0.714,80.6,4.32,0,0,0
78feaeb2-c538-44c8-b289-7e4670c220bf,Pragmatic Adopter,4.868,0.658,0.353,4,6.289,0.435,0.67,19.3,52.81,7.36,19.15,1,Software Install,11.77,0.098,0.1,0.134,0.084,1.92,24.2,0.111,2.73,1.8,4,1,0.633,79.6,6.58,0,0,0
bdef226a-84d8-4259-9414-f297e9c7a4e1,Pragmatic Adopter,4.026,0.554,0.436,3,6.531,0.444,0.579,24.5,38.67,9.04,27.67,0,Password Reset,5.62,0.039,0.0,0.06,0.155,2.93,13.5,0.106,3.73,1.84,5,0,0.64,89.2,5.57,0,0,0
fad4b0d9-dd00-46de-85d4-3fa11df701f1,Pragmatic Adopter,5.368,0.597,0.513,1,6.092,0.424,0.641,30.1,47.64,10.07,26.84,2,VPN / Network,11.82,0.193,0.2,0.177,0.045,3.8,60.3,0.14,3.91,1.73,2,0,0.769,79.4,6.17,0,0,0
80179396-dc91-4ba6-ae64-32a38228601a,Pragmatic Adopter,6.413,0.67,0.482,3,5.973,0.372,0.601,30.1,43.49,5.62,26.4,1,Software Install,2.39,0.254,0.1,0.133,0.058,4.38,56.9,0.127,4.1,2.26,7,1,0.698,70.9,6.87,1,0,0
00597526-04bd-4521-8894-335747f189b5,Pragmatic Adopter,6.019,0.6,0.492,3,6.698,0.401,0.592,17.5,44.51,6.59,18.57,4,App Crash,0.22,0.078,0.4,0.037,0.177,4.06,46.5,0.112,2.38,1.25,8,0,0.816,77.3,4.93,0,0,0
67d293fd-9ac7-4c3a-878f-cbf8ecd8190f,Pragmatic Adopter,5.59,0.561,0.63,3,5.674,0.341,0.534,15.9,36.27,8.2,19.52,2,Training Request,26.72,0.047,0.2,0.225,0.046,3.5,43.6,0.161,3.05,1.7,4,1,0.466,72.8,5.47,0,0,0
06a0bc8d-f9f9-4cea-9ee7-0f509db26c8f,Pragmatic Adopter,5.922,0.76,0.487,4,6.977,0.421,0.54,27.9,40.51,8.62,17.72,3,Password Reset,0.08,0.199,0.3,0.09,0.042,4.51,50.7,0.103,3.87,2.41,6,3,0.731,68.3,5.33,1,0,0
30f31cfb-771a-4d09-b701-43f8054d4955,Pragmatic Adopter,4.675,0.568,0.394,3,6.333,0.427,0.59,20.7,34.32,8.81,20.4,0,VPN / Network,13.13,0.123,0.0,0.156,0.148,3.58,26.0,0.158,3.03,1.82,4,0,0.559,66.0,7.73,0,0,0
ce22427a-64c3-49e7-9f32-0ec99d9ede29,Pragmatic Adopter,5.27,0.544,0.554,3,5.509,0.373,0.578,7.9,33.44,7.61,23.91,2,App Crash,3.05,0.423,0.2,0.214,0.35,3.12,62.0,0.243,1.0,1.35,4,1,0.633,53.0,5.82,0,0,0
60b23baf-cecb-4087-ad5a-054c228640ff,Pragmatic Adopter,5.321,0.63,0.503,2,6.142,0.387,0.602,24.6,45.63,6.24,17.69,1,Access / Permissions,0.06,0.065,0.1,0.03,0.068,4.53,43.5,0.08,3.69,2.17,8,0,0.778,63.8,6.03,0,0,0
4683fa3a-010f-45ec-bfbe-fd0679bc1baf,Pragmatic Adopter,6.047,0.638,0.565,3,6.893,0.359,0.524,15.8,38.33,9.97,13.26,3,VPN / Network,6.32,0.376,0.3,0.218,0.093,3.85,56.7,0.175,3.13,1.77,2,0,0.54,71.8,4.07,1,0,0
1130d8a6-9e8c-4a19-ad71-5a7c22341c90,Pragmatic Adopter,5.434,0.708,0.449,3,6.179,0.408,0.57,23.7,35.59,5.56,27.85,0,VPN / Network,18.17,0.212,0.0,0.234,0.142,4.37,56.0,0.204,3.14,2.18,5,2,0.852,42.2,6.9,0,0,0
1768bbfd-fc26-44a7-9097-6dd9f5785896,Pragmatic Adopter,4.789,0.632,0.468,3,6.258,0.348,0.56,10.5,33.53,7.02,21.1,2,VPN / Network,16.64,0.174,0.2,0.205,0.048,2.13,50.5,0.138,1.96,1.42,3,1,0.751,66.3,6.44,0,0,0
4590c46e-d6d3-47c3-8027-cbe2016abb78,Pragmatic Adopter,4.212,0.577,0.506,2,5.882,0.374,0.584,21.2,31.4,8.04,25.74,0,Software Install,1.01,0.35,0.0,0.165,0.029,2.43,47.0,0.116,2.71,1.4,4,2,0.698,82.1,4.55,0,0,0
82668cb4-9a14-45f9-91be-ea6964eba591,Pragmatic Adopter,5.327,0.697,0.422,4,6.586,0.357,0.629,29.4,28.31,8.97,20.45,0,Password Reset,0.85,0.35,0.0,0.164,0.073,2.46,45.8,0.128,2.99,2.41,6,1,0.547,86.8,8.68,0,0,0
7f46ab31-e844-460c-a263-93f008a5f682,Pragmatic Adopter,5.91,0.66,0.429,4,6.824,0.378,0.553,21.6,42.78,7.42,24.71,2,VPN / Network,3.66,0.136,0.2,0.089,0.067,3.36,41.0,0.098,2.72,1.82,6,0,0.622,66.2,6.31,1,0,0
87f577ec-3e6c-41e9-8ca3-d6a722260c64,Pragmatic Adopter,6.102,0.687,0.373,3,6.599,0.411,0.688,36.8,23.61,9.51,33.63,0,Password Reset,4.3,0.211,0.0,0.128,0.169,4.84,49.7,0.163,4.97,2.29,6,1,0.604,65.8,4.86,0,0,0
50b80abd-39d1-4c58-bde3-81d2e7148fd6,Pragmatic Adopter,6.564,0.634,0.468,3,6.618,0.444,0.586,41.6,45.3,10.5,16.28,0,VPN / Network,6.65,0.179,0.0,0.131,0.04,2.17,45.3,0.1,5.18,2.73,6,0,0.517,64.1,5.8,0,0,0
a61f2279-b149-4431-b027-143deaa2fe45,Pragmatic Adopter,5.687,0.721,0.368,3,6.846,0.402,0.636,19.0,45.25,6.75,18.11,0,Software Install,0.77,0.053,0.0,0.03,0.289,4.01,34.2,0.142,2.4,1.8,6,2,0.749,65.9,5.25,1,0,0
7abda0f6-fbdb-439b-b9c3-d837251efa9e,Pragmatic Adopter,6.28,0.701,0.41,3,6.356,0.463,0.653,39.1,41.31,8.78,17.5,3,VPN / Network,13.59,0.196,0.3,0.192,0.068,2.12,51.8,0.137,4.29,2.41,3,2,0.6,84.6,8.12,1,0,0
822d62f1-a065-461f-8afe-56bfa19f72c7,Pragmatic Adopter,5.137,0.602,0.401,2,5.752,0.377,0.583,13.4,42.52,8.49,32.52,2,Password Reset,4.86,0.153,0.2,0.106,0.115,5.11,46.5,0.138,3.06,1.28,4,2,0.622,89.9,7.2,1,0,0
b5853df5-27eb-4d04-a493-bc923a52ee24,Pragmatic Adopter,4.818,0.768,0.478,5,6.618,0.467,0.675,16.2,40.0,7.32,21.91,1,Access / Permissions,9.02,0.274,0.1,0.192,0.113,1.76,61.4,0.148,2.05,1.74,4,0,0.627,53.4,6.48,0,0,0
d7b3d873-6239-4e73-b060-fe39a9d4ac74,Pragmatic Adopter,6.74,0.691,0.334,4,6.119,0.397,0.64,35.1,43.58,4.19,26.44,0,Access / Permissions,2.99,0.199,0.0,0.112,0.137,3.87,13.0,0.136,3.88,2.24,4,2,0.619,63.1,8.38,0,0,0
7129622d-ff03-47a3-a718-72016bb5d19c,Pragmatic Adopter,5.991,0.622,0.454,4,6.735,0.409,0.603,44.0,43.49,8.71,8.78,3,Password Reset,2.41,0.186,0.3,0.102,0.153,3.99,42.6,0.137,4.79,2.78,2,2,0.693,51.5,4.24,0,0,0
77d3e542-493b-4a0d-a86a-3df163dbc213,Pragmatic Adopter,5.768,0.574,0.436,2,5.051,0.406,0.552,26.0,51.11,8.93,23.87,3,Software Install,20.93,0.161,0.3,0.232,0.127,3.76,30.4,0.192,2.79,2.11,4,4,0.578,71.7,6.96,0,0,0
e05eca72-8600-4772-a83a-a6fb30a63151,Pragmatic Adopter,4.654,0.548,0.571,1,5.744,0.386,0.503,10.4,52.73,10.17,20.2,5,App Crash,5.93,0.367,0.5,0.211,0.145,2.41,33.7,0.173,1.72,1.61,4,0,0.742,66.6,6.62,0,0,0
8b01dc2d-cd2b-44d7-9319-752bbde1195b,Pragmatic Adopter,7.204,0.649,0.341,3,6.547,0.458,0.669,36.3,52.52,7.33,28.94,1,Password Reset,8.09,0.093,0.1,0.104,0.097,2.25,51.0,0.103,4.06,2.88,6,1,0.58,75.9,5.45,0,0,0
433eeb3d-7e2e-4fbe-87ec-a49a05d47e54,Pragmatic Adopter,5.359,0.686,0.323,4,6.801,0.384,0.623,25.9,36.42,6.67,25.29,1,Software Install,11.49,0.382,0.1,0.26,0.072,4.35,19.0,0.195,2.97,2.08,6,1,0.637,79.3,5.46,1,0,0
bf1cdc69-8ec5-4d03-ba4b-19093257360f,Pragmatic Adopter,6.377,0.65,0.384,4,6.67,0.378,0.683,31.5,47.3,6.17,19.9,1,Software Install,4.65,0.153,0.1,0.104,0.122,4.14,44.1,0.13,4.36,2.17,5,0,0.509,78.1,7.18,0,0,0
f60eac89-f444-4ac6-ad26-f881656dbdd4,Pragmatic Adopter,4.804,0.631,0.499,2,5.616,0.384,0.563,8.3,45.54,2.0,29.9,1,Access / Permissions,4.71,0.167,0.1,0.111,0.064,4.13,42.5,0.116,1.28,1.66,4,0,0.747,53.9,7.07,1,0,0
6e8efb7f-c6d5-4a09-9cd4-cf096c524ffd,Pragmatic Adopter,4.547,0.617,0.466,3,5.791,0.359,0.587,1.0,37.46,7.19,30.36,0,Access / Permissions,0.02,0.177,0.0,0.08,0.127,4.24,25.2,0.12,1.03,1.25,8,3,0.773,71.7,3.67,0,0,0
7b783ff5-8dbf-486e-bcb9-92fb9bf5ed67,Pragmatic Adopter,5.971,0.668,0.529,2,5.904,0.374,0.56,23.5,35.8,13.53,29.53,2,App Crash,0.23,0.12,0.2,0.056,0.039,1.82,44.5,0.058,2.77,1.97,9,1,0.712,53.3,8.52,0,0,0
986c8622-b97e-4b06-beac-70bb4f539f2a,Pragmatic Adopter,5.824,0.728,0.3,4,6.729,0.479,0.717,48.2,39.36,10.54,25.81,0,VPN / Network,0.81,0.057,0.0,0.032,0.118,1.79,29.8,0.069,5.25,2.97,4,1,0.657,91.1,7.51,0,0,0
2aed43d9-5d1e-48a7-afdb-3eadf53d4888,Pragmatic Adopter,5.356,0.688,0.514,2,6.166,0.405,0.566,16.8,34.57,6.02,20.61,0,Access / Permissions,1.12,0.035,0.0,0.024,0.058,2.6,77.2,0.056,2.14,1.68,10,1,0.636,68.1,5.38,0,0,0
2b0b07a5-38f6-4692-8033-fc031ef314de,Pragmatic Adopter,6.18,0.609,0.524,3,6.15,0.381,0.579,29.7,32.28,6.97,23.16,1,Access / Permissions,1.59,0.304,0.1,0.149,0.164,2.77,61.2,0.151,3.71,2.22,7,2,0.484,57.0,4.61,0,0,0
4b238d1e-699b-43b1-8719-d012cae0c6b3,Pragmatic Adopter,6.496,0.732,0.482,3,6.357,0.379,0.595,32.0,45.48,6.96,19.92,3,Training Request,1.7,0.359,0.3,0.175,0.056,2.67,43.1,0.131,4.01,2.26,9,2,0.505,66.0,7.47,0,0,0
85345989-b111-47e9-b2c8-62c6ae1666ec,Pragmatic Adopter,5.153,0.626,0.425,2,6.296,0.398,0.592,20.5,42.23,10.8,23.11,0,Password Reset,2.09,0.325,0.0,0.162,0.166,3.45,35.1,0.165,3.41,1.63,3,1,0.715,74.3,6.54,0,0,0
9d01929c-2870-4ff1-99b1-0a007443904b,Pragmatic Adopter,7.633,0.68,0.288,4,6.422,0.441,0.683,54.7,42.19,12.45,19.03,0,Password Reset,1.98,0.312,0.0,0.156,0.265,4.2,50.1,0.199,5.69,3.19,2,2,0.622,80.1,6.87,0,0,0
c2ed43cc-8876-4155-9eeb-6b86203c22c7,Pragmatic Adopter,7.125,0.743,0.398,3,6.495,0.413,0.603,33.6,48.49,8.18,21.15,2,App Crash,0.46,0.065,0.2,0.033,0.143,2.94,54.3,0.089,4.67,2.7,6,0,0.504,86.3,6.66,0,0,0
c218f7e9-6ac2-4c16-9827-a4eff592b5b2,Pragmatic Adopter,5.756,0.634,0.484,2,5.894,0.375,0.59,24.9,40.63,8.53,32.72,1,VPN / Network,0.24,0.114,0.1,0.053,0.131,2.47,46.1,0.091,2.92,1.83,5,0,0.499,72.7,7.62,0,0,0
3c5fe263-c561-4903-aa87-be1e0b0201c9,Pragmatic Adopter,6.719,0.73,0.501,2,6.004,0.416,0.627,31.4,47.81,9.04,23.55,5,Password Reset,6.37,0.228,0.5,0.151,0.042,3.93,25.8,0.127,3.73,2.2,3,0,0.703,68.3,7.08,0,0,0
728d24d2-dc3e-4edf-b4aa-db6cee62bbe5,Pragmatic Adopter,5.822,0.606,0.425,3,6.171,0.385,0.602,27.2,36.83,7.97,19.85,1,Password Reset,3.8,0.114,0.1,0.08,0.114,2.95,38.6,0.104,4.16,1.91,9,1,0.727,79.5,5.0,0,0,0
26baf40a-4b3c-40be-87f8-e4cf60175427,Pragmatic Adopter,5.087,0.703,0.481,3,6.674,0.413,0.608,6.0,36.78,8.56,16.5,4,Access / Permissions,2.94,0.345,0.4,0.178,0.057,3.3,43.2,0.139,2.7,1.47,2,0,0.487,79.2,4.91,0,0,0
fbe3687b-111f-4040-a98b-4a09699695c8,Pragmatic Adopter,6.848,0.721,0.342,4,6.615,0.451,0.67,44.2,42.1,8.1,21.5,1,Access / Permissions,3.85,0.298,0.1,0.163,0.112,2.9,46.6,0.144,5.66,2.94,6,2,0.655,73.3,6.33,0,0,0
3bc4dc72-c49e-4240-930a-0733103f4b7c,Pragmatic Adopter,4.42,0.578,0.617,2,5.514,0.425,0.516,-3.6,56.85,8.96,25.73,5,Software Install,11.06,0.12,0.5,0.139,0.135,3.51,47.0,0.145,1.0,1.0,1,2,0.679,80.9,9.23,0,0,0
be4e7af1-9d7a-467d-9c32-6611c8489ba7,Pragmatic Adopter,6.966,0.758,0.456,3,6.352,0.369,0.61,27.4,51.0,4.0,22.68,0,Access / Permissions,2.62,0.021,0.0,0.03,0.283,2.29,53.7,0.123,3.67,1.69,2,1,0.582,65.3,5.58,0,0,0
9b6cb59d-e844-4db8-9854-cd7d78a7c546,Pragmatic Adopter,7.151,0.766,0.465,3,5.939,0.438,0.661,51.5,49.69,7.04,21.73,1,App Crash,5.1,0.369,0.1,0.205,0.3,3.85,63.5,0.231,5.91,3.23,9,2,0.764,71.7,6.34,0,0,0
6976849b-f32e-4eae-bff9-dab9b5b58974,Pragmatic Adopter,6.069,0.686,0.477,4,6.787,0.431,0.647,34.8,32.4,5.63,24.13,2,Hardware,13.57,0.338,0.2,0.256,0.143,3.17,58.2,0.203,4.27,2.12,4,1,0.606,49.6,7.14,0,0,0
def79081-794e-46e1-b152-8ac1e1cb592c,Pragmatic Adopter,5.393,0.626,0.377,3,6.699,0.385,0.645,30.0,43.02,9.38,23.97,0,VPN / Network,7.71,0.055,0.0,0.084,0.003,2.51,51.4,0.068,3.3,2.37,1,1,0.468,87.3,5.17,0,0,0
6b5e978e-8168-4a80-8fb1-18ee12a2d67a,Pragmatic Adopter,6.442,0.723,0.357,4,6.512,0.405,0.658,38.0,47.75,6.43,25.53,1,Password Reset,2.29,0.081,0.1,0.054,0.078,3.68,21.9,0.087,4.52,2.39,3,0,0.621,66.6,7.0,0,0,0
7e1cb1a6-8115-4918-8fb1-94c5dc0b45b7,Pragmatic Adopter,4.428,0.692,0.5,3,5.642,0.427,0.672,4.3,56.6,4.87,25.66,0,VPN / Network,6.16,0.044,0.0,0.067,0.102,2.51,61.0,0.089,1.19,1.31,4,1,0.777,87.4,5.82,0,0,0
d8e6e9a5-e6b2-4711-8187-8a42ccfd5a51,Pragmatic Adopter,5.267,0.609,0.547,2,5.54,0.328,0.547,26.8,30.21,4.42,21.56,2,VPN / Network,1.2,0.306,0.2,0.147,0.057,2.55,55.1,0.116,3.03,2.16,4,1,0.605,64.8,7.67,0,0,0
59ca8b6b-0328-4163-a97b-e64f6a2e23be,Pragmatic Adopter,5.046,0.696,0.47,3,7.084,0.416,0.638,24.9,47.12,8.9,21.31,4,VPN / Network,3.75,0.209,0.4,0.123,0.239,2.12,37.9,0.154,3.12,1.89,5,0,0.535,75.3,4.38,0,0,0
78d58b8b-bb41-4914-8f77-8819bd0685aa,Pragmatic Adopter,5.568,0.692,0.468,2,5.857,0.414,0.603,34.8,49.45,6.14,22.0,1,Password Reset,19.24,0.392,0.1,0.323,0.02,1.67,42.5,0.184,4.26,2.22,7,2,0.703,72.6,9.27,0,0,0
6ecc856e-18a5-42c8-a651-942e8ffb060f,Pragmatic Adopter,5.605,0.753,0.386,3,6.911,0.473,0.681,26.2,45.16,7.72,24.8,4,Training Request,2.96,0.262,0.4,0.14,0.088,3.68,43.0,0.134,3.76,2.16,6,1,0.666,65.4,5.33,0,0,0
eec44bec-d2b7-4006-ad36-9a4c39767fa9,Pragmatic Adopter,5.623,0.643,0.457,3,6.394,0.471,0.616,25.5,32.55,11.17,27.61,1,Software Install,12.7,0.178,0.1,0.177,0.086,4.25,35.0,0.157,3.19,1.88,4,1,0.64,77.3,6.58,0,0,0
013ef840-730a-4b94-b008-c6cc6a56bcd3,Pragmatic Adopter,5.876,0.672,0.439,3,6.418,0.395,0.604,23.1,43.77,8.75,20.32,0,Password Reset,2.57,0.06,0.0,0.047,0.012,2.79,14.0,0.055,3.04,2.14,7,0,0.688,86.0,5.81,0,0,0
d21d3c53-8809-4f05-a647-4f88d1056d40,Pragmatic Adopter,6.608,0.75,0.437,5,6.865,0.423,0.615,22.2,45.0,6.98,21.18,0,VPN / Network,29.89,0.026,0.0,0.24,0.133,2.48,24.1,0.185,3.32,1.72,9,1,0.571,91.7,4.18,0,0,0
fdd6535f-ff50-40e6-910b-1d51379628a6,Pragmatic Adopter,5.145,0.662,0.482,3,6.165,0.349,0.567,16.9,43.24,5.65,17.93,3,VPN / Network,4.48,0.058,0.3,0.06,0.099,1.57,27.5,0.076,2.55,1.75,3,0,0.58,80.2,7.05,0,0,0
5d3d3591-8379-4dd3-98d6-fe1b2f72591d,Pragmatic Adopter,5.048,0.572,0.502,4,6.125,0.39,0.549,21.6,37.21,8.87,14.52,2,VPN / Network,0.23,0.127,0.2,0.059,0.148,1.24,10.5,0.086,3.1,1.79,4,2,0.713,58.7,5.4,0,0,0
5a1977f9-2618-4123-94fd-a18985934569,Pragmatic Adopter,6.192,0.554,0.38,3,6.377,0.362,0.584,42.6,36.34,7.74,15.81,1,Hardware,3.81,0.13,0.1,0.088,0.025,3.85,24.2,0.09,4.86,2.7,2,1,0.543,56.5,6.59,1,0,0
95cb5ea9-c8d1-4b2e-963a-5fe9a4ce1a40,Pragmatic Adopter,5.463,0.6,0.457,3,5.875,0.405,0.659,16.0,45.19,9.16,16.98,5,VPN / Network,1.82,0.134,0.5,0.074,0.131,1.42,60.3,0.091,2.52,1.5,2,1,0.801,84.5,4.59,0,0,0
fb35bd67-3739-44ef-9417-733d77513d29,Pragmatic Adopter,6.075,0.654,0.333,2,6.285,0.331,0.61,41.0,37.27,3.23,18.67,0,App Crash,0.13,0.301,0.0,0.137,0.171,2.17,49.8,0.141,4.26,2.6,9,1,0.763,61.0,5.41,0,0,0
4e94b750-f29a-42d2-8401-8d69b2bdd967,Pragmatic Adopter,6.816,0.686,0.469,3,6.432,0.386,0.538,22.4,37.43,10.27,24.3,1,Hardware,8.21,0.276,0.1,0.187,0.198,3.46,26.5,0.187,3.07,1.38,6,2,0.526,78.8,5.36,0,0,0
df2dad30-c7a4-43ea-9ba1-d1fb8823c577,Pragmatic Adopter,5.798,0.588,0.413,2,5.729,0.358,0.54,18.9,41.02,4.57,16.64,2,Password Reset,1.63,0.394,0.2,0.19,0.01,3.28,31.0,0.131,3.27,1.59,10,1,0.788,73.5,6.63,0,0,0
bcb51353-c0ef-46f3-befe-2912d2855f6b,Pragmatic Adopter,5.764,0.649,0.598,1,5.789,0.387,0.535,8.9,43.12,7.03,22.09,1,App Crash,10.39,0.141,0.1,0.143,0.038,3.49,61.7,0.118,1.87,1.24,4,1,0.655,86.5,6.26,0,0,0
a921b295-8c87-4831-a2f2-d2433c1ba0dd,Pragmatic Adopter,6.099,0.579,0.491,3,5.588,0.384,0.599,37.4,49.27,10.78,26.19,4,Access / Permissions,1.8,0.285,0.4,0.142,0.068,3.21,61.3,0.124,4.03,2.48,5,5,0.778,77.6,5.54,0,0,0
ecdaedc3-070b-4c32-9216-eaf6c3a3fc19,Pragmatic Adopter,5.424,0.623,0.454,3,6.207,0.345,0.622,37.1,33.63,3.53,17.85,1,Password Reset,1.05,0.403,0.1,0.189,0.217,2.88,43.1,0.189,4.93,2.74,3,1,0.653,71.7,5.25,0,0,0
33aae895-8f99-41d5-9e7f-edcd8df0ee93,Pragmatic Adopter,4.774,0.636,0.577,2,5.487,0.384,0.586,1.8,32.94,7.83,19.54,5,VPN / Network,27.08,0.451,0.5,0.41,0.121,2.18,60.8,0.263,1.45,1.0,3,0,0.622,94.7,6.27,0,0,0
d1460bec-1cde-4715-b286-f0fb20dbd00d,Pragmatic Adopter,6.328,0.675,0.489,3,5.734,0.405,0.649,25.7,39.33,7.45,15.4,0,Access / Permissions,2.49,0.012,0.0,0.024,0.091,2.63,29.7,0.066,3.62,2.31,3,2,0.612,81.1,6.1,0,0,0
b8167f5a-edae-4fcb-8bb5-ec8f3f2210c0,Pragmatic Adopter,5.231,0.592,0.514,3,6.338,0.354,0.525,11.4,29.4,7.94,17.24,2,Software Install,4.92,0.117,0.2,0.09,0.24,2.94,45.6,0.146,2.32,1.28,5,0,0.395,78.1,5.99,0,0,0
bc559e1e-83bd-4266-991a-f1e4e052264d,Pragmatic Adopter,4.886,0.638,0.576,2,5.341,0.379,0.611,22.4,46.11,8.71,28.85,5,VPN / Network,6.08,0.052,0.5,0.07,0.029,1.5,18.4,0.058,2.56,1.67,3,2,0.733,64.5,8.75,0,0,0
81773386-97f0-4d51-98c5-b4b6e3a63c8c,Pragmatic Adopter,4.322,0.55,0.486,2,5.351,0.356,0.548,13.6,28.04,8.03,24.52,3,Training Request,4.74,0.214,0.3,0.132,0.088,2.49,36.2,0.117,2.49,1.17,6,3,0.569,59.4,6.63,0,0,0
